parent,label,updated,date,confirmed,recovered,deaths,lon,lat,source,source_url,scraper
Kanada,Prince Edward Island,1585175410000,2020-03-25T23:30:10+01:00,5,0,0,-63.4168,46.5107,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Kanada,Québec,1585175410000,2020-03-25T23:30:10+01:00,1342,0,6,-73.5491,52.9399,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Kanada,New Brunswick,1585175410000,2020-03-25T23:30:10+01:00,18,0,0,-66.4619,46.5653,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Kanada,Saskatchewan,1585175410000,2020-03-25T23:30:10+01:00,72,0,0,-106.4509,52.9399,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Kanada,Alberta,1585175410000,2020-03-25T23:30:10+01:00,358,0,2,-116.5765,53.9333,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Kanada,Neufundland und Labrador,1585175410000,2020-03-25T23:30:10+01:00,35,0,0,-57.6604,53.1355,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Kanada,British Columbia,1585175410000,2020-03-25T23:30:10+01:00,617,0,13,-127.6476,53.7267,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Kanada,Ontario,1585175410000,2020-03-25T23:30:10+01:00,688,0,8,-85.3232,51.2538,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Oregon,1585175141000,2020-03-25T23:25:41+01:00,215,0,10,-122.070938,44.572021,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Virginia,1585175141000,2020-03-25T23:25:41+01:00,396,0,9,-78.169968,37.769337,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Utah,1585175141000,2020-03-25T23:25:41+01:00,340,0,1,-111.862434,40.150032,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Michigan,1585175141000,2020-03-25T23:25:41+01:00,2296,0,43,-84.536095,43.326618,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Iowa,1585175141000,2020-03-25T23:25:41+01:00,146,0,1,-93.210526,42.011539,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Arizona,1585175141000,2020-03-25T23:25:41+01:00,401,0,6,-111.431221,33.729759,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Wyoming,1585175141000,2020-03-25T23:25:41+01:00,44,0,0,-107.30249,42.755966,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Idaho,1585175141000,2020-03-25T23:25:41+01:00,91,0,0,-114.478828,44.240459,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Maryland,1585175141000,2020-03-25T23:25:41+01:00,425,0,4,-76.802101,39.063946,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Nördliche Marianen,1585175141000,2020-03-25T23:25:41+01:00,0,0,0,145.6739,15.0979,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Nevada,1585175141000,2020-03-25T23:25:41+01:00,323,0,6,-117.055374,38.313515,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,New York,1585175141000,2020-03-25T23:25:41+01:00,30841,0,285,-74.948051,42.165726,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Washington,1585175141000,2020-03-25T23:25:41+01:00,2472,0,125,-121.490494,47.400902,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Guam,1585175141000,2020-03-25T23:25:41+01:00,37,0,1,144.7937,13.4443,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,New Jersey,1585175141000,2020-03-25T23:25:41+01:00,4402,0,62,-74.521011,40.298904,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Colorado,1585175141000,2020-03-25T23:25:41+01:00,912,0,11,-105.311104,39.059811,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,South Dakota,1585175141000,2020-03-25T23:25:41+01:00,41,0,1,-99.438828,44.299782,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Maine,1585175141000,2020-03-25T23:25:41+01:00,142,0,0,-69.381927,44.693947,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Missouri,1585175141000,2020-03-25T23:25:41+01:00,354,0,8,-92.288368,38.456085,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Tennessee,1585175141000,2020-03-25T23:25:41+01:00,916,0,3,-86.692345,35.747845,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Alaska,1585175141000,2020-03-25T23:25:41+01:00,41,0,1,-152.404419,61.370716,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,North Carolina,1585175141000,2020-03-25T23:25:41+01:00,588,0,2,-79.806419,35.630066,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,West Virginia,1585175141000,2020-03-25T23:25:41+01:00,39,0,0,-80.954453,38.491226,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Alabama,1585175141000,2020-03-25T23:25:41+01:00,283,0,1,-86.9023,32.3182,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,District of Columbia,1585175141000,2020-03-25T23:25:41+01:00,187,0,2,-77.026817,38.897438,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Pennsylvania,1585175141000,2020-03-25T23:25:41+01:00,1260,0,15,-77.209755,40.590752,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Ohio,1585175141000,2020-03-25T23:25:41+01:00,704,0,11,-82.764915,40.388783,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Nebraska,1585175141000,2020-03-25T23:25:41+01:00,71,0,0,-98.268082,41.12537,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Rhode Island,1585175141000,2020-03-25T23:25:41+01:00,132,0,0,-71.51178,41.680893,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Kentucky,1585175141000,2020-03-25T23:25:41+01:00,197,0,5,-84.670067,37.66814,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,North Dakota,1585175141000,2020-03-25T23:25:41+01:00,45,0,0,-99.784012,47.528912,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Hawaii,1585175141000,2020-03-25T23:25:41+01:00,91,0,0,-157.498337,21.094318,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Florida,1585175141000,2020-03-25T23:25:41+01:00,1682,0,23,-81.686783,27.766279,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Georgia,1585175141000,2020-03-25T23:25:41+01:00,1247,0,40,-83.643074,33.040619,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Puerto Rico,1585175141000,2020-03-25T23:25:41+01:00,51,0,2,-66.5901,18.2208,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Vermont,1585175141000,2020-03-25T23:25:41+01:00,125,0,8,-72.710686,44.045876,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,California,1585175141000,2020-03-25T23:25:41+01:00,2959,0,65,-119.681564,36.116203,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Amerikanische Jungferninseln,1585175141000,2020-03-25T23:25:41+01:00,17,0,0,-64.8963,18.3358,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Connecticut,1585175141000,2020-03-25T23:25:41+01:00,875,0,19,-72.755371,41.597782,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Amerikanisch-Samoa,1585175141000,2020-03-25T23:25:41+01:00,0,0,0,-170.132,-14.271,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Kansas,1585175141000,2020-03-25T23:25:41+01:00,131,0,3,-96.726486,38.5266,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Wisconsin,1585175141000,2020-03-25T23:25:41+01:00,621,0,7,-89.616508,44.268543,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,South Carolina,1585175141000,2020-03-25T23:25:41+01:00,424,0,7,-80.945007,33.856892,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Texas,1585175141000,2020-03-25T23:25:41+01:00,1186,0,15,-97.563461,31.054487,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Massachusetts,1585175141000,2020-03-25T23:25:41+01:00,1838,0,15,-71.530106,42.230171,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Louisiana,1585175141000,2020-03-25T23:25:41+01:00,1795,0,65,-91.867805,31.169546,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Indiana,1585175141000,2020-03-25T23:25:41+01:00,477,0,14,-86.258278,39.849426,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,New Hampshire,1585175141000,2020-03-25T23:25:41+01:00,108,0,1,-71.563896,43.452492,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Montana,1585175141000,2020-03-25T23:25:41+01:00,53,0,0,-110.454353,46.921925,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,New Mexico,1585175141000,2020-03-25T23:25:41+01:00,100,0,1,-106.248482,34.840515,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Arkansas,1585175141000,2020-03-25T23:25:41+01:00,280,0,2,-92.373123,34.969704,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Illinois,1585175141000,2020-03-25T23:25:41+01:00,1861,0,16,-88.986137,40.349457,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Minnesota,1585175141000,2020-03-25T23:25:41+01:00,286,0,1,-93.900192,45.694454,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Delaware,1585175141000,2020-03-25T23:25:41+01:00,119,0,0,-75.507141,39.318523,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Oklahoma,1585175141000,2020-03-25T23:25:41+01:00,164,0,5,-96.928917,35.565342,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,"Kreuzfahrtschiff ""Grand Princess""",1585175141000,2020-03-25T23:25:41+01:00,28,0,1,-122.665479,37.64894,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Mississippi,1585175141000,2020-03-25T23:25:41+01:00,377,0,3,-89.678696,32.741646,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Norwegen,1585175125000,2020-03-25T23:25:25+01:00,3066,6,14,8.4689,60.472,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Antigua und Barbuda,1585175125000,2020-03-25T23:25:25+01:00,3,0,0,-61.7964,17.0608,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Armenien,1585175125000,2020-03-25T23:25:25+01:00,265,16,0,45.0382,40.0691,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Österreich,1585175125000,2020-03-25T23:25:25+01:00,5588,9,30,14.5501,47.5162,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Aserbaidschan,1585175125000,2020-03-25T23:25:25+01:00,93,10,2,47.5769,40.1431,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Bahamas,1585175125000,2020-03-25T23:25:25+01:00,5,1,0,-78.035889,25.025885,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Bahrain,1585175125000,2020-03-25T23:25:25+01:00,419,177,4,50.55,26.0275,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Bangladesch,1585175125000,2020-03-25T23:25:25+01:00,39,7,5,90.3563,23.685,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Barbados,1585175125000,2020-03-25T23:25:25+01:00,18,0,0,-59.5432,13.1939,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Belarus,1585175125000,2020-03-25T23:25:25+01:00,86,29,0,27.9534,53.7098,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Belgien,1585175125000,2020-03-25T23:25:25+01:00,4937,547,178,4.469936,50.8333,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Belize,1585175125000,2020-03-25T23:25:25+01:00,1,0,0,-88.4976,17.1899,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Benin,1585175125000,2020-03-25T23:25:25+01:00,6,0,0,2.3158,9.3077,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Bhutan,1585175125000,2020-03-25T23:25:25+01:00,2,0,0,90.4336,27.5142,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Bolivien,1585175125000,2020-03-25T23:25:25+01:00,32,0,0,-63.5887,-16.2902,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Bosnien und Herzegowina,1585175125000,2020-03-25T23:25:25+01:00,176,2,3,17.6791,43.9159,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Brasilien,1585175125000,2020-03-25T23:25:25+01:00,2433,2,57,-51.9253,-14.235,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Brunei,1585175125000,2020-03-25T23:25:25+01:00,109,2,0,114.7277,4.5353,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Bulgarien,1585175125000,2020-03-25T23:25:25+01:00,242,4,3,25.4858,42.7339,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Burkina Faso,1585175125000,2020-03-25T23:25:25+01:00,146,10,4,-1.5616,12.2383,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Kap Verde,1585175125000,2020-03-25T23:25:25+01:00,4,0,1,-23.0418,16.5388,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Kambodscha,1585175125000,2020-03-25T23:25:25+01:00,96,10,0,104.9167,11.55,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Kamerun,1585175125000,2020-03-25T23:25:25+01:00,75,2,1,11.5021,3.848,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Zentralafrikanische Republik,1585175125000,2020-03-25T23:25:25+01:00,3,0,0,20.9394,6.6111,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Tschad,1585175125000,2020-03-25T23:25:25+01:00,3,0,0,18.7322,15.4542,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Chile,1585175125000,2020-03-25T23:25:25+01:00,1142,22,3,-71.543,-35.6751,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Kolumbien,1585175125000,2020-03-25T23:25:25+01:00,470,8,4,-74.2973,4.5709,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
