parent,label,updated,date,confirmed,recovered,deaths,lon,lat,source,source_url,scraper
Kanada,Manitoba,1585428801000,2020-03-28T21:53:21+01:00,64,0,1,-98.8139,53.7609,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Kanada,Prince Edward Island,1585428801000,2020-03-28T21:53:21+01:00,11,0,0,-63.4168,46.5107,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Kanada,Québec,1585428801000,2020-03-28T21:53:21+01:00,2498,0,22,-73.5491,52.9399,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Kanada,New Brunswick,1585428801000,2020-03-28T21:53:21+01:00,51,0,0,-66.4619,46.5653,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Kanada,Saskatchewan,1585428801000,2020-03-28T21:53:21+01:00,104,0,0,-106.4509,52.9399,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Kanada,Alberta,1585428801000,2020-03-28T21:53:21+01:00,542,0,2,-116.5765,53.9333,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Kanada,Neufundland und Labrador,1585428801000,2020-03-28T21:53:21+01:00,120,0,0,-57.6604,53.1355,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Kanada,British Columbia,1585428801000,2020-03-28T21:53:21+01:00,884,0,17,-127.6476,53.7267,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Kanada,Northwest Territories,1585428801000,2020-03-28T21:53:21+01:00,1,0,0,-124.8457,64.8255,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
Kanada,Yukon,1585428801000,2020-03-28T21:53:21+01:00,4,0,0,-135,64.2823,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Utah,1585428536000,2020-03-28T21:48:56+01:00,602,0,1,-111.862434,40.150032,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Michigan,1585428536000,2020-03-28T21:48:56+01:00,4193,0,111,-84.536095,43.326618,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Iowa,1585428536000,2020-03-28T21:48:56+01:00,298,0,3,-93.210526,42.011539,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Arizona,1585428536000,2020-03-28T21:48:56+01:00,773,0,15,-111.431221,33.729759,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Wyoming,1585428536000,2020-03-28T21:48:56+01:00,82,0,0,-107.30249,42.755966,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Idaho,1585428536000,2020-03-28T21:48:56+01:00,234,0,4,-114.478828,44.240459,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Maryland,1585428536000,2020-03-28T21:48:56+01:00,995,0,5,-76.802101,39.063946,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Nördliche Marianen,1585428536000,2020-03-28T21:48:56+01:00,0,0,0,145.6739,15.0979,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Nevada,1585428536000,2020-03-28T21:48:56+01:00,626,0,10,-117.055374,38.313515,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,New York,1585428536000,2020-03-28T21:48:56+01:00,52318,0,728,-74.948051,42.165726,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Washington,1585428536000,2020-03-28T21:48:56+01:00,3743,0,176,-121.490494,47.400902,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Guam,1585428536000,2020-03-28T21:48:56+01:00,55,0,1,144.7937,13.4443,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,New Jersey,1585428536000,2020-03-28T21:48:56+01:00,11124,0,140,-74.521011,40.298904,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Colorado,1585428536000,2020-03-28T21:48:56+01:00,1740,0,31,-105.311104,39.059811,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,South Dakota,1585428536000,2020-03-28T21:48:56+01:00,68,0,1,-99.438828,44.299782,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Missouri,1585428536000,2020-03-28T21:48:56+01:00,835,0,10,-92.288368,38.456085,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Tennessee,1585428536000,2020-03-28T21:48:56+01:00,1511,0,7,-86.692345,35.747845,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,North Carolina,1585428536000,2020-03-28T21:48:56+01:00,1012,0,5,-79.806419,35.630066,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Alaska,1585428536000,2020-03-28T21:48:56+01:00,84,0,2,-152.404419,61.370716,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,West Virginia,1585428536000,2020-03-28T21:48:56+01:00,96,0,0,-80.954453,38.491226,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Pennsylvania,1585428536000,2020-03-28T21:48:56+01:00,2843,0,34,-77.209755,40.590752,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Maine,1585428536000,2020-03-28T21:48:56+01:00,211,0,1,-69.381927,44.693947,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,North Dakota,1585428536000,2020-03-28T21:48:56+01:00,83,0,1,-99.784012,47.528912,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Alabama,1585428536000,2020-03-28T21:48:56+01:00,694,0,4,-86.9023,32.3182,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Ohio,1585428536000,2020-03-28T21:48:56+01:00,1406,0,25,-82.764915,40.388783,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Georgia,1585428536000,2020-03-28T21:48:56+01:00,2366,0,69,-83.643074,33.040619,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,District of Columbia,1585428536000,2020-03-28T21:48:56+01:00,304,0,4,-77.026817,38.897438,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Nebraska,1585428536000,2020-03-28T21:48:56+01:00,90,0,2,-98.268082,41.12537,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Rhode Island,1585428536000,2020-03-28T21:48:56+01:00,203,0,2,-71.51178,41.680893,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Kentucky,1585428536000,2020-03-28T21:48:56+01:00,323,0,8,-84.670067,37.66814,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Hawaii,1585428536000,2020-03-28T21:48:56+01:00,122,0,0,-157.498337,21.094318,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Puerto Rico,1585428536000,2020-03-28T21:48:56+01:00,100,0,3,-66.5901,18.2208,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Florida,1585428536000,2020-03-28T21:48:56+01:00,3763,0,54,-81.686783,27.766279,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Vermont,1585428536000,2020-03-28T21:48:56+01:00,211,0,12,-72.710686,44.045876,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,California,1585428536000,2020-03-28T21:48:56+01:00,4956,0,104,-119.681564,36.116203,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Amerikanische Jungferninseln,1585428536000,2020-03-28T21:48:56+01:00,22,0,0,-64.8963,18.3358,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,South Carolina,1585428536000,2020-03-28T21:48:56+01:00,542,0,13,-80.945007,33.856892,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Connecticut,1585428536000,2020-03-28T21:48:56+01:00,1291,0,27,-72.755371,41.597782,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Amerikanisch-Samoa,1585428536000,2020-03-28T21:48:56+01:00,0,0,0,-170.132,-14.271,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Kansas,1585428536000,2020-03-28T21:48:56+01:00,266,0,4,-96.726486,38.5266,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Wisconsin,1585428536000,2020-03-28T21:48:56+01:00,928,0,15,-89.616508,44.268543,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Texas,1585428536000,2020-03-28T21:48:56+01:00,2362,0,28,-97.563461,31.054487,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Louisiana,1585428536000,2020-03-28T21:48:56+01:00,3315,0,137,-91.867805,31.169546,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Massachusetts,1585428536000,2020-03-28T21:48:56+01:00,4257,0,44,-71.530106,42.230171,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Indiana,1585428536000,2020-03-28T21:48:56+01:00,1233,0,31,-86.258278,39.849426,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,New Hampshire,1585428536000,2020-03-28T21:48:56+01:00,187,0,2,-71.563896,43.452492,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,New Mexico,1585428536000,2020-03-28T21:48:56+01:00,191,0,1,-106.248482,34.840515,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Arkansas,1585428536000,2020-03-28T21:48:56+01:00,404,0,3,-92.373123,34.969704,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Illinois,1585428536000,2020-03-28T21:48:56+01:00,3491,0,47,-88.986137,40.349457,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Montana,1585428536000,2020-03-28T21:48:56+01:00,129,0,1,-110.454353,46.921925,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Oregon,1585428536000,2020-03-28T21:48:56+01:00,479,0,13,-122.070938,44.572021,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Minnesota,1585428536000,2020-03-28T21:48:56+01:00,441,0,5,-93.900192,45.694454,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Virginia,1585428536000,2020-03-28T21:48:56+01:00,740,0,13,-78.169968,37.769337,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Delaware,1585428536000,2020-03-28T21:48:56+01:00,213,0,3,-75.507141,39.318523,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Oklahoma,1585428536000,2020-03-28T21:48:56+01:00,378,0,15,-96.928917,35.565342,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,"Kreuzfahrtschiff ""Grand Princess""",1585428536000,2020-03-28T21:48:56+01:00,103,0,3,-122.665479,37.64894,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
USA,Mississippi,1585428536000,2020-03-28T21:48:56+01:00,663,0,13,-89.678696,32.741646,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Nigeria,1585428525000,2020-03-28T21:48:45+01:00,89,3,1,8.6753,9.082,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Algerien,1585428525000,2020-03-28T21:48:45+01:00,454,31,29,1.6596,28.0339,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Angola,1585428525000,2020-03-28T21:48:45+01:00,4,0,0,17.8739,-11.2027,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Antigua und Barbuda,1585428525000,2020-03-28T21:48:45+01:00,7,0,0,-61.7964,17.0608,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Argentinien,1585428525000,2020-03-28T21:48:45+01:00,690,72,18,-63.6167,-38.4161,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Armenien,1585428525000,2020-03-28T21:48:45+01:00,407,30,1,45.0382,40.0691,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Österreich,1585428525000,2020-03-28T21:48:45+01:00,8188,225,68,14.5501,47.5162,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Aserbaidschan,1585428525000,2020-03-28T21:48:45+01:00,182,15,4,47.5769,40.1431,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Bahamas,1585428525000,2020-03-28T21:48:45+01:00,10,1,0,-78.035889,25.025885,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Bahrain,1585428525000,2020-03-28T21:48:45+01:00,476,265,4,50.55,26.0275,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Bangladesch,1585428525000,2020-03-28T21:48:45+01:00,48,15,5,90.3563,23.685,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Barbados,1585428525000,2020-03-28T21:48:45+01:00,26,0,0,-59.5432,13.1939,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Belarus,1585428525000,2020-03-28T21:48:45+01:00,94,32,0,27.9534,53.7098,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Belgien,1585428525000,2020-03-28T21:48:45+01:00,9134,1063,353,4.469936,50.8333,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Belize,1585428525000,2020-03-28T21:48:45+01:00,2,0,0,-88.4976,17.1899,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Benin,1585428525000,2020-03-28T21:48:45+01:00,6,0,0,2.3158,9.3077,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Bhutan,1585428525000,2020-03-28T21:48:45+01:00,3,0,0,90.4336,27.5142,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Bolivien,1585428525000,2020-03-28T21:48:45+01:00,74,0,0,-63.5887,-16.2902,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Bosnien und Herzegowina,1585428525000,2020-03-28T21:48:45+01:00,258,5,5,17.6791,43.9159,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Brasilien,1585428525000,2020-03-28T21:48:45+01:00,3904,6,111,-51.9253,-14.235,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Brunei,1585428525000,2020-03-28T21:48:45+01:00,120,25,1,114.7277,4.5353,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Bulgarien,1585428525000,2020-03-28T21:48:45+01:00,331,11,6,25.4858,42.7339,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Burkina Faso,1585428525000,2020-03-28T21:48:45+01:00,207,21,11,-1.5616,12.2383,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Burma,1585428525000,2020-03-28T21:48:45+01:00,8,0,0,95.956,21.9162,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
global,Kap Verde,1585428525000,2020-03-28T21:48:45+01:00,5,0,1,-23.0418,16.5388,Coronavirus COVID-19 Global Cases by Johns Hopkins CSSE,https://www.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6,hopkins.arcgis
